TCGAlong.id	mRNAsi
TCGA-HT-A5RA-01A-11R-A28M-07	0.280724387
TCGA-HT-A5RB-01A-11R-A28M-07	0.371698809
TCGA-HT-A5RC-01A-11R-A28M-07	0.229668275
TCGA-HT-A614-01A-11R-A29R-07	0.33035371
TCGA-HT-A615-01A-11R-A29R-07	0.38541166
TCGA-HT-A616-01A-11R-A29R-07	0.356677994
TCGA-HT-A617-01A-11R-A29R-07	0.297079565
TCGA-HT-A618-01A-11R-A29R-07	0.297139813
TCGA-HT-A61A-01A-11R-A29R-07	0.375500227
TCGA-HT-A61B-01A-11R-A29R-07	0.374311532
TCGA-HT-A61C-01A-11R-A29R-07	0.348247495
TCGA-HT-A74H-01A-11R-A32Q-07	0.267506891
TCGA-HT-A74J-01A-12R-A32Q-07	0.332685219
TCGA-HT-A74K-01A-11R-A32Q-07	0.354651408
TCGA-HT-A74L-01A-11R-A32Q-07	0.358927469
TCGA-HT-A74O-01A-11R-A32Q-07	0.318818687
TCGA-HU-8238-01A-11R-2343-13	0.453949766
TCGA-HU-8238-11A-01R-2343-13	0.360863097
TCGA-HU-8244-01A-11R-2343-13	0.56079797
TCGA-HU-8249-01A-11R-A36D-31	0.528525182
TCGA-HU-8602-01A-11R-2402-13	0.56545907
TCGA-HU-8604-01A-11R-2402-13	0.504499789
TCGA-HU-8608-01A-11R-2402-13	0.540880712
TCGA-HU-8610-01A-22R-2402-13	0.359830909
TCGA-HU-A4G2-01A-11R-A251-31	0.482937451
TCGA-HU-A4G3-01A-11R-A24K-31	0.392491557
TCGA-HU-A4G3-11A-11R-A24K-31	0.160793476
TCGA-HU-A4G6-01A-11R-A24K-31	0.573520599
TCGA-HU-A4G8-01A-11R-A251-31	0.546038387
TCGA-HU-A4G9-01A-11R-A24K-31	0.589127788
TCGA-HU-A4GC-01A-12R-A251-31	0.427037522
TCGA-HU-A4GC-11A-11R-A251-31	0.158496601
TCGA-HU-A4GD-01A-11R-A36D-31	0.564030826
TCGA-HU-A4GF-01A-11R-A24K-31	0.499310766
TCGA-HU-A4GH-01A-11R-A24K-31	0.441407417
TCGA-HU-A4GH-11A-11R-A36D-31	0.096883691
TCGA-HU-A4GJ-01A-11R-A251-31	0.431027578
TCGA-HU-A4GN-01A-11R-A251-31	0.583453803
TCGA-HU-A4GN-11A-12R-A251-31	0.139761515
TCGA-HU-A4GP-01A-11R-A251-31	0.47280729
TCGA-HU-A4GP-11A-21R-A251-31	0.139086889
TCGA-HU-A4GQ-01A-11R-A36D-31	0.454829939
TCGA-HU-A4GT-01A-21R-A251-31	0.569990463
TCGA-HU-A4GU-01A-11R-A251-31	0.537333986
TCGA-HU-A4GX-01A-12R-A251-31	0.503147068
TCGA-HU-A4GY-01A-21R-A24K-31	0.320751717
TCGA-HU-A4GY-11A-11R-A36D-31	0.132868578
TCGA-HU-A4H0-01A-11R-A251-31	0.599349302
TCGA-HU-A4H2-01A-11R-A251-31	0.51222916
TCGA-HU-A4H3-01A-21R-A251-31	0.439264154
TCGA-HU-A4H4-01A-21R-A251-31	0.520649035
TCGA-HU-A4H5-01A-21R-A251-31	0.481472818
TCGA-HU-A4H6-01A-11R-A251-31	0.4510003
TCGA-HU-A4H8-01A-11R-A251-31	0.519759982
TCGA-HU-A4HB-01A-12R-A251-31	0.401398193
TCGA-HU-A4HB-11A-11R-A251-31	0.13962378
TCGA-HU-A4HD-01A-11R-A251-31	0.428836022
TCGA-HV-A5A3-01A-11R-A26U-07	0.19339263
TCGA-HV-A5A3-11A-11R-A26U-07	0.158279587
TCGA-HV-A5A4-01A-11R-A26U-07	0.187545898
TCGA-HV-A5A5-01A-11R-A26U-07	0.168703271
TCGA-HV-A5A6-01A-11R-A26U-07	0.217302736
TCGA-HV-A7OL-01A-11R-A33R-07	0.316658896
TCGA-HV-A7OP-01A-11R-A33R-07	0.497612643
TCGA-HV-AA8V-01A-11R-A41B-07	0.074492669
TCGA-HV-AA8X-01A-11R-A39D-07	0.305542434
TCGA-HW-7486-01A-11R-2027-07	0.378394872
TCGA-HW-7487-01A-11R-2027-07	0.407122441
TCGA-HW-7489-01A-11R-2027-07	0.379854081
TCGA-HW-7490-01A-11R-2027-07	0.343341354
TCGA-HW-7491-01A-11R-2027-07	0.428301948
TCGA-HW-7493-01A-11R-2027-07	0.350276572
TCGA-HW-7495-01A-11R-2027-07	0.357517399
TCGA-HW-8319-01A-11R-2404-07	0.355602812
TCGA-HW-8320-01A-11R-2404-07	0.35401951
TCGA-HW-8321-01A-11R-2404-07	0.315267532
TCGA-HW-8322-01A-11R-2404-07	0.413635095
TCGA-HW-A5KJ-01A-12R-A27Q-07	0.380678419
TCGA-HW-A5KK-01A-11R-A27Q-07	0.233773725
TCGA-HW-A5KL-01A-11R-A27Q-07	0.344659075
TCGA-HW-A5KM-01A-11R-A27Q-07	0.34553906
TCGA-HZ-7289-01A-11R-2156-07	0.410971453
TCGA-HZ-7919-01A-11R-2156-07	0.224869052
TCGA-HZ-7922-01A-11R-2156-07	0.178604619
TCGA-HZ-7925-01A-11R-2156-07	0.156943624
TCGA-HZ-7926-01A-11R-2156-07	0.209502653
TCGA-HZ-8001-01A-11R-2204-07	0.177704346
TCGA-HZ-8002-01A-11R-2204-07	0.157758889
TCGA-HZ-8003-01A-21R-2204-07	0.217225575
TCGA-HZ-8005-01A-11R-2204-07	0.235709582
TCGA-HZ-8315-01A-11R-2404-07	0.115571707
TCGA-HZ-8317-01A-11R-2404-07	0.161713796
TCGA-HZ-8519-01A-11R-2404-07	0.167922271
TCGA-HZ-8636-01A-21R-2404-07	0.157263072
TCGA-HZ-8637-01A-11R-2404-07	0.273207682
TCGA-HZ-8638-01A-11R-2404-07	0.231073281
TCGA-HZ-A49G-01A-11R-A26U-07	0.149221082
TCGA-HZ-A49H-01A-11R-A26U-07	0.169972347
TCGA-HZ-A49I-01A-12R-A26U-07	0.148333532
TCGA-HZ-A4BH-01A-11R-A26U-07	0.18162919
TCGA-HZ-A4BK-01A-11R-A26U-07	0.16608191
TCGA-HZ-A77O-01A-11R-A33R-07	0.287608225
TCGA-HZ-A77P-01A-11R-A33R-07	0.137044854
TCGA-HZ-A77Q-01A-11R-A36G-07	0.102256713
TCGA-HZ-A8P0-01A-11R-A36G-07	0.192643474
TCGA-HZ-A8P1-01A-11R-A37L-07	0.340927387
TCGA-HZ-A9TJ-01A-11R-A41I-07	0.274058931
TCGA-HZ-A9TJ-06A-11R-A41B-07	0.280076703
TCGA-IA-A40U-01A-11R-A24Z-07	0.269863573
TCGA-IA-A40X-01A-11R-A24Z-07	0.280587489
TCGA-IA-A40Y-01A-11R-A24Z-07	0.296431708
TCGA-IA-A83S-01A-11R-A355-07	0.269469235
TCGA-IA-A83T-01A-11R-A355-07	0.250773332
TCGA-IA-A83V-01A-11R-A355-07	0.181723152
TCGA-IA-A83W-01A-11R-A355-07	0.184295358
TCGA-IB-7644-01A-11R-2156-07	0.259642462
TCGA-IB-7645-01A-22R-2204-07	0.167828686
TCGA-IB-7646-01A-11R-2156-07	0.258752418
TCGA-IB-7647-01A-11R-2156-07	0.289105709
TCGA-IB-7649-01A-11R-2156-07	0.195503152
TCGA-IB-7651-01A-11R-2156-07	0.254781145
TCGA-IB-7652-01A-11R-2156-07	0.191572705
TCGA-IB-7885-01A-11R-2156-07	0.178102355
TCGA-IB-7886-01A-11R-2156-07	0.23904629
TCGA-IB-7887-01A-11R-2156-07	0.212275225
TCGA-IB-7888-01A-11R-2156-07	0.204384024
TCGA-IB-7889-01A-11R-2156-07	0.244407355
TCGA-IB-7890-01A-12R-2204-07	0.11535302
TCGA-IB-7891-01A-11R-2204-07	0.207830183
TCGA-IB-7893-01A-11R-2204-07	0.196047599
TCGA-IB-7897-01A-21R-2204-07	0.159788017
TCGA-IB-8126-01A-11R-2404-07	0.155179841
TCGA-IB-8127-01A-11R-2404-07	0.182611453
TCGA-IB-A5SO-01A-11R-A32O-07	0.111050165
TCGA-IB-A5SP-01A-11R-A32O-07	0.337273196
TCGA-IB-A5SQ-01A-11R-A32O-07	0.146479386
TCGA-IB-A5SS-01A-11R-A32O-07	0.173483941
TCGA-IB-A5ST-01A-11R-A32O-07	0.198742579
TCGA-IB-A6UF-01A-23R-A33R-07	0.191019963
TCGA-IB-A6UG-01A-32R-A33R-07	0.234911139
TCGA-IB-A7LX-01A-12R-A36G-07	0.229200847
TCGA-IB-A7M4-01A-11R-A36G-07	0.336836628
TCGA-IB-AAUM-01A-11R-A37L-07	0.192144674
TCGA-IB-AAUN-01A-12R-A38C-07	0.216781741
TCGA-IB-AAUO-01A-12R-A38C-07	0.26521868
TCGA-IB-AAUP-01A-11R-A37L-07	0.170711811
TCGA-IB-AAUQ-01A-22R-A41I-07	0.142769704
TCGA-IB-AAUR-01A-21R-A38C-07	0.166868905
TCGA-IB-AAUS-01A-12R-A38C-07	0.121477603
TCGA-IB-AAUT-01A-11R-A37L-07	0.115756238
TCGA-IB-AAUU-01A-11R-A37L-07	0.219984931
TCGA-IC-A6RE-01A-11R-A336-31	0.40882412
TCGA-IC-A6RE-11A-12R-A336-31	0.373114728
TCGA-IE-A3OV-01A-11R-A22K-07	0.264524242
TCGA-IE-A4EH-01A-11R-A24X-07	0.272474909
TCGA-IE-A4EI-01A-11R-A24X-07	0.281020836
TCGA-IE-A4EJ-01A-11R-A24X-07	0.184181539
TCGA-IE-A4EK-01A-11R-A24X-07	0.238283984
TCGA-IE-A6BZ-01A-11R-A30C-07	0.249749608
TCGA-IF-A3RQ-01A-11R-A22K-07	0.189150787
TCGA-IF-A4AJ-01A-11R-A24X-07	0.278767155
TCGA-IG-A3I8-01A-11R-A24K-31	0.373974997
TCGA-IG-A3I8-11A-11R-A24K-31	0.162681853
TCGA-IG-A3QL-01A-11R-A24K-31	0.499455969
TCGA-IG-A3Y9-01A-12R-A24K-31	0.31946117
TCGA-IG-A3YA-01A-11R-A24K-31	0.328977065
TCGA-IG-A3YB-01A-11R-A36D-31	0.346132924
TCGA-IG-A3YC-01A-11R-A24K-31	0.331845541
TCGA-IG-A4P3-01A-11R-A260-31	0.420767069
TCGA-IG-A4QS-01A-11R-A260-31	0.503320693
TCGA-IG-A4QT-01A-21R-A260-31	0.402802965
TCGA-IG-A50L-01A-11R-A260-31	0.448427495
TCGA-IG-A51D-01A-11R-A36D-31	0.479656841
TCGA-IG-A5B8-01A-11R-A28J-31	0.422906501
TCGA-IG-A5S3-01A-11R-A28J-31	0.397165489
TCGA-IG-A625-01A-11R-A31P-31	0.424546022
TCGA-IG-A6QS-01A-12R-A336-31	0.465999034
TCGA-IG-A7DP-01A-31R-A336-31	0.273950186
TCGA-IG-A8O2-01A-11R-A36D-31	0.507843284
TCGA-IG-A97H-01A-11R-A38D-31	0.421540432
TCGA-IG-A97I-01A-11R-A38D-31	0.359937994
TCGA-IH-A3EA-01A-11R-A20F-07	0.464614712
TCGA-IK-7675-01A-11R-2090-07	0.360819385
TCGA-IK-8125-01A-11R-2256-07	0.40284294
TCGA-IM-A3EB-01A-11R-A206-07	0.276816121
TCGA-IM-A3ED-01A-11R-A206-07	0.219959469
TCGA-IM-A3U2-01A-21R-A22L-07	0.228067063
TCGA-IM-A3U3-01A-11R-A22L-07	0.256925028
TCGA-IM-A41Y-01A-11R-A23W-07	0.249905139
TCGA-IM-A41Z-01A-11R-A23N-07	0.317850691
TCGA-IM-A420-01A-11R-A23N-07	0.248288107
TCGA-IM-A4EB-01A-11R-A250-07	0.195787874
TCGA-IN-7806-01A-11R-2055-13	0.436369775
TCGA-IN-7806-11A-01R-2055-13	0.366077597
TCGA-IN-7808-01A-11R-2203-13	0.401704422
TCGA-IN-8462-01A-11R-2343-13	0.273628656
TCGA-IN-8462-11A-01R-2343-13	0.384041317
TCGA-IN-8663-01A-11R-2402-13	0.411594863
TCGA-IN-8663-11A-01R-2402-13	0.400486012
TCGA-IN-A6RI-01A-11R-A32D-31	0.559683335
TCGA-IN-A6RJ-01A-21R-A33Y-31	0.40542825
TCGA-IN-A6RL-01A-11R-A32D-31	0.392579684
TCGA-IN-A6RN-01A-12R-A33Y-31	0.365540241
TCGA-IN-A6RO-01A-12R-A33Y-31	0.611583564
TCGA-IN-A6RR-01A-12R-A32D-31	0.419207965
TCGA-IN-A6RS-01A-12R-A354-31	0.512932637
TCGA-IN-A7NR-01A-11R-A354-31	0.325270458
TCGA-IN-A7NT-01A-21R-A354-31	0.459935941
TCGA-IN-A7NU-01A-22R-A354-31	0.322265194
TCGA-IN-AB1V-01A-21R-A414-31	0.325191572
TCGA-IN-AB1V-11A-11R-A414-31	0.328415981
TCGA-IN-AB1X-01A-11R-A39E-31	0.413270676
TCGA-IN-AB1X-11A-21R-A39E-31	0.349771686
TCGA-IP-7968-01A-11R-2203-13	0.403762591
TCGA-IP-7968-11A-01R-2203-13	0.258443009
TCGA-IQ-7630-01A-11R-2081-07	0.417111688
TCGA-IQ-7632-01A-11R-2081-07	0.44505689
TCGA-IQ-A61E-01A-22R-A30B-07	0.414151203
TCGA-IQ-A61G-01A-11R-A30B-07	0.550604544
TCGA-IQ-A61H-01A-11R-A30B-07	0.481638853
TCGA-IQ-A61I-01A-11R-A30B-07	0.486500596
TCGA-IQ-A61J-01A-11R-A30B-07	0.270107311
TCGA-IQ-A61O-01A-11R-A30B-07	0.087867573
TCGA-IQ-A6SG-01A-12R-A34R-07	0.441715669
TCGA-IQ-A6SH-01A-12R-A34R-07	0.43908731
TCGA-IR-A3L7-01A-21R-A213-07	0.440603507
TCGA-IR-A3LA-01A-11R-A22U-07	0.523998747
TCGA-IR-A3LB-01A-11R-A24H-07	0.295906658
TCGA-IR-A3LC-01A-11R-A213-07	0.510906831
TCGA-IR-A3LF-01A-21R-A22U-07	0.412228457
TCGA-IR-A3LH-01A-21R-A213-07	0.337687187
TCGA-IR-A3LI-01A-11R-A32Y-07	0.445261206
TCGA-IR-A3LK-01A-12R-A213-07	0.570219786
TCGA-IR-A3LL-01A-11R-A213-07	0.524588253
TCGA-IS-A3K6-01A-11R-A21T-07	0.306125747
TCGA-IS-A3K7-01A-11R-A21T-07	0.259987361
TCGA-IS-A3K8-01A-11R-A21T-07	0.20603413
TCGA-IS-A3KA-01A-11R-A21T-07	0.361585674
TCGA-IW-A3M4-01A-11R-A21T-07	0.204684979
TCGA-IW-A3M5-01A-22R-A21T-07	0.35230068
TCGA-IW-A3M6-01A-11R-A21T-07	0.137738662
TCGA-IZ-8195-01A-31R-2404-07	0.251369731
TCGA-IZ-8196-01A-11R-2404-07	0.208133863
TCGA-IZ-A6M8-01A-11R-A31O-07	0.328420419
TCGA-IZ-A6M9-01A-11R-A31O-07	0.213843659
TCGA-J1-A4AH-01A-31R-A24H-07	0.474665634
TCGA-J2-8192-01A-11R-2241-07	0.163473074
TCGA-J2-8194-01A-11R-2241-07	0.301267255
TCGA-J2-A4AD-01A-11R-A24H-07	0.274510156
TCGA-J2-A4AE-01A-21R-A24H-07	0.283327125
TCGA-J2-A4AG-01A-11R-A24H-07	0.252662787
TCGA-J4-8198-01A-11R-2263-07	0.26776929
TCGA-J4-8200-01A-11R-A29R-07	0.283185867
TCGA-J4-A67K-01A-21R-A30B-07	0.326146015
TCGA-J4-A67L-01A-11R-A30B-07	0.285419949
TCGA-J4-A67M-01A-11R-A30B-07	0.22411113
TCGA-J4-A67N-01A-11R-A30B-07	0.319358438
TCGA-J4-A67O-01A-11R-A30B-07	0.228970165
TCGA-J4-A67Q-01A-21R-A30B-07	0.165434716
TCGA-J4-A67R-01A-21R-A30B-07	0.211689686
TCGA-J4-A67S-01A-11R-A30B-07	0.27446029
TCGA-J4-A67T-01A-11R-A311-07	0.286952814
TCGA-J4-A6G1-01A-11R-A311-07	0.266147176
TCGA-J4-A6G3-01A-11R-A311-07	0.260598082
TCGA-J4-A6M7-01A-11R-A31N-07	0.317458874
TCGA-J4-A83I-01A-11R-A36G-07	0.309269413
TCGA-J4-A83J-01A-11R-A36G-07	0.302589936
TCGA-J4-A83J-11A-11R-A36G-07	0.151886536
TCGA-J4-A83K-01A-11R-A352-07	0.266358171
TCGA-J4-A83L-01A-11R-A352-07	0.256491737
TCGA-J4-A83M-01A-11R-A352-07	0.300206813
TCGA-J4-A83N-01A-11R-A352-07	0.344177945
TCGA-J4-AATV-01A-11R-A41O-07	0.205501188
TCGA-J4-AATZ-01A-11R-A41O-07	0.327985605
TCGA-J4-AAU2-01A-11R-A41O-07	0.30702836
TCGA-J7-6720-01A-11R-2139-07	0.245225282
TCGA-J7-8537-01A-11R-2404-07	0.338270594
TCGA-J7-A8I2-01A-12R-A36F-07	0.368146957
TCGA-J8-A3NZ-01A-11R-A21D-07	0.263400827
TCGA-J8-A3O0-01A-11R-A21D-07	0.22663067
TCGA-J8-A3O1-01A-11R-A21D-07	0.328198514
TCGA-J8-A3O2-01A-11R-A23N-07	0.197828468
TCGA-J8-A3O2-06A-11R-A23N-07	0.245197592
TCGA-J8-A3YD-01A-11R-A22U-07	0.246169408
TCGA-J8-A3YE-01A-12R-A23N-07	0.322376856
TCGA-J8-A3YF-01A-12R-A23N-07	0.231198995
TCGA-J8-A3YG-01A-11R-A22U-07	0.213517582
TCGA-J8-A3YH-01A-11R-A22U-07	0.22470241
TCGA-J8-A3YH-06A-11R-A23N-07	0.219384897
TCGA-J8-A42S-01A-11R-A23N-07	0.168314448
TCGA-J8-A4HW-01A-11R-A250-07	0.210266302
TCGA-J8-A4HW-06A-11R-A250-07	0.202166971
TCGA-J8-A4HY-01A-11R-A250-07	0.286640983
TCGA-J9-A52B-01A-11R-A26U-07	0.323530366
TCGA-J9-A52C-01A-11R-A26U-07	0.170651285
TCGA-J9-A52D-01A-11R-A29R-07	0.445200539
TCGA-J9-A52E-01A-11R-A26U-07	0.283882153
TCGA-J9-A8CK-01A-11R-A352-07	0.226049317
TCGA-J9-A8CL-01A-11R-A352-07	0.239195797
TCGA-J9-A8CM-01A-11R-A352-07	0.260101173
TCGA-J9-A8CN-01A-11R-A352-07	0.331692466
TCGA-J9-A8CP-01A-11R-A352-07	0.249840479
TCGA-JL-A3YW-01A-12R-A239-07	0.233533993
TCGA-JL-A3YX-01A-11R-A22U-07	0.367490507
TCGA-JU-AAVI-01A-11R-A40A-07	0.427327095
TCGA-JV-A5VE-01A-11R-A29R-07	0.300322874
TCGA-JV-A5VF-01A-11R-A29R-07	0.358730264
TCGA-JV-A75J-01A-11R-A32Q-07	0.357288142
TCGA-JW-A5VG-01A-11R-A28H-07	0.482022221
TCGA-JW-A5VH-01A-11R-A28H-07	0.494911964
TCGA-JW-A5VI-01A-11R-A28H-07	0.437792091
TCGA-JW-A5VJ-01A-11R-A28H-07	0.501989143
TCGA-JW-A5VK-01A-11R-A28H-07	0.581115021
TCGA-JW-A69B-01A-11R-A32P-07	0.414314465
TCGA-JW-A852-01A-11R-A352-07	0.547626057
TCGA-JW-AAVH-01A-11R-A38B-07	0.50590757
TCGA-JX-A3PZ-01A-11R-A32Y-07	0.441938281
TCGA-JX-A3Q0-01A-11R-A32Y-07	0.514336991
TCGA-JX-A3Q8-01A-11R-A21T-07	0.455051788
TCGA-JX-A5QV-01A-22R-A28H-07	0.472402781
TCGA-JY-A6F8-01A-11R-A336-31	0.599120018
TCGA-JY-A6FA-01A-11R-A336-31	0.551754095
TCGA-JY-A6FB-01A-11R-A336-31	0.489366337
TCGA-JY-A6FD-01A-11R-A336-31	0.421949997
TCGA-JY-A6FE-01A-11R-A336-31	0.375193974
TCGA-JY-A6FG-01A-11R-A336-31	0.353087563
TCGA-JY-A6FH-01A-11R-A336-31	0.504371407
TCGA-JY-A938-01A-11R-A37I-31	0.458165097
TCGA-JY-A939-01A-12R-A37I-31	0.404197096
TCGA-JY-A93C-01A-11R-A38D-31	0.403799039
TCGA-JY-A93D-01A-11R-A38D-31	0.273265136
TCGA-JY-A93E-01A-11R-A37I-31	0.336134842
TCGA-JY-A93F-01A-21R-A37I-31	0.511984051
TCGA-K1-A3PN-01A-11R-A22K-07	0.257789636
TCGA-K1-A3PN-02A-11R-A22K-07	0.306807305
TCGA-K1-A3PO-01A-11R-A21T-07	0.088552857
TCGA-K1-A3PO-11A-12R-A21T-07	0.149194324
TCGA-K1-A42W-01A-11R-A24X-07	0.277900224
TCGA-K1-A42X-01A-11R-A24X-07	0.314816961
TCGA-K1-A42X-02A-11R-A24X-07	0.316224029
TCGA-K1-A6RT-01A-32R-A33J-07	0.266958698
TCGA-K1-A6RU-01A-11R-A32Q-07	0.186073523
TCGA-K1-A6RV-01A-11R-A32Q-07	0.232213535
TCGA-K4-A3WS-01A-11R-A22U-07	0.238705511
TCGA-K4-A3WU-01B-11R-A23N-07	0.212434231
TCGA-K4-A3WV-01A-11R-A22U-07	0.426926458
TCGA-K4-A3WV-11A-21R-A22U-07	0.277914586
TCGA-K4-A4AB-01B-12R-A28M-07	0.193146526
TCGA-K4-A4AC-01A-21R-A26T-07	0.495111099
TCGA-K4-A54R-01A-11R-A26T-07	0.376288433
TCGA-K4-A54R-11A-11R-A26T-07	0.193830553
TCGA-K4-A5RH-01A-11R-A30C-07	0.31448815
TCGA-K4-A5RI-01A-11R-A28M-07	0.394639826
TCGA-K4-A5RI-11A-11R-A28M-07	0.184845332
TCGA-K4-A5RJ-01A-11R-A28M-07	0.451170006
TCGA-K4-A6FZ-01A-11R-A31N-07	0.363338224
TCGA-K4-A6MB-01A-11R-A31N-07	0.362965571
TCGA-K4-A83P-01A-11R-A352-07	0.274785724
TCGA-K4-AAQO-01A-11R-A38B-07	0.271257126
TCGA-K6-A3WQ-01A-11R-A22K-07	0.381102614
TCGA-K7-A5RF-01A-11R-A28V-07	0.278350975
TCGA-K7-A5RG-01A-11R-A28V-07	0.400378942
TCGA-K7-A6G5-01A-11R-A311-07	0.35687489
TCGA-K7-AAU7-01A-11R-A38B-07	0.262504471
TCGA-KB-A6F7-01A-12R-A32D-31	0.53787201
TCGA-KB-A93G-01A-11R-A39E-31	0.19702095
TCGA-KB-A93H-01A-11R-A39E-31	0.580266494
TCGA-KB-A93J-01A-11R-A39E-31	0.427063974
TCGA-KC-A4BL-01A-31R-A250-07	0.218330547
TCGA-KC-A4BN-01A-61R-A250-07	0.327643173
TCGA-KC-A4BR-01A-32R-A32Y-07	0.182185233
TCGA-KC-A4BV-01A-31R-A26U-07	0.249200527
TCGA-KC-A7F3-01A-21R-A33R-07	0.312370114
TCGA-KC-A7F5-01A-11R-A33R-07	0.401760549
TCGA-KC-A7F6-01A-11R-A33R-07	0.302604901
TCGA-KC-A7FA-01A-21R-A33R-07	0.305252926
TCGA-KC-A7FD-01A-11R-A33R-07	0.385331813
TCGA-KC-A7FE-01A-12R-A33R-07	0.195820366
TCGA-KD-A5QS-01A-11R-A27Q-07	0.301545756
TCGA-KD-A5QT-01A-11R-A27Q-07	0.356173994
TCGA-KD-A5QU-01A-11R-A27Q-07	0.272335799
TCGA-KF-A41W-01A-11R-A24X-07	0.217712956
TCGA-KH-A6WC-01A-11R-A336-31	0.392775294
TCGA-KK-A59V-01A-11R-A29R-07	0.36062327
TCGA-KK-A59X-01A-11R-A29R-07	0.329718212
TCGA-KK-A59Y-01A-11R-A26U-07	0.350468899
TCGA-KK-A59Z-01A-12R-A26U-07	0.23312141
TCGA-KK-A5A1-01A-11R-A29R-07	0.378073841
TCGA-KK-A6DY-01A-12R-A311-07	0.285889572
TCGA-KK-A6E0-01A-11R-A311-07	0.395600109
TCGA-KK-A6E1-01A-11R-A311-07	0.424282084
TCGA-KK-A6E2-01A-11R-A311-07	0.390347138
TCGA-KK-A6E3-01A-21R-A30B-07	0.223038541
TCGA-KK-A6E4-01A-11R-A30B-07	0.35568634
TCGA-KK-A6E5-01A-11R-A311-07	0.323361318
TCGA-KK-A6E6-01A-11R-A311-07	0.267659138
TCGA-KK-A6E7-01A-11R-A31N-07	0.283162255
TCGA-KK-A6E8-01A-11R-A31N-07	0.393121074
TCGA-KK-A7AP-01A-12R-A33R-07	0.370263912
TCGA-KK-A7AQ-01A-11R-A33R-07	0.311863551
TCGA-KK-A7AU-01A-11R-A32O-07	0.400663422
TCGA-KK-A7AV-01A-11R-A32O-07	0.271694105
TCGA-KK-A7AW-01A-11R-A32O-07	0.426616204
TCGA-KK-A7AY-01A-11R-A33R-07	0.364529189
TCGA-KK-A7AZ-01A-12R-A32O-07	0.380079882
TCGA-KK-A7B0-01A-11R-A32O-07	0.326262518
TCGA-KK-A7B1-01A-11R-A32O-07	0.262293835
TCGA-KK-A7B2-01A-12R-A32O-07	0.243675604
TCGA-KK-A7B3-01A-11R-A33R-07	0.24609053
TCGA-KK-A7B4-01A-11R-A32O-07	0.371555356
TCGA-KK-A8I4-01A-11R-A36G-07	0.212634392
TCGA-KK-A8I5-01A-11R-A36G-07	0.293571148
TCGA-KK-A8I6-01A-11R-A36G-07	0.338945361
TCGA-KK-A8I7-01A-21R-A36G-07	0.246539963
TCGA-KK-A8I8-01A-11R-A36G-07	0.405997904
TCGA-KK-A8I9-01A-11R-A36G-07	0.260593565
TCGA-KK-A8IA-01A-11R-A36G-07	0.361627796
TCGA-KK-A8IB-01A-11R-A36G-07	0.315198332
TCGA-KK-A8IC-01A-11R-A36G-07	0.25020933
TCGA-KK-A8ID-01A-11R-A36G-07	0.379532374
TCGA-KK-A8IF-01A-11R-A36G-07	0.396965014
TCGA-KK-A8IG-01A-11R-A36G-07	0.21800914
TCGA-KK-A8IH-01A-11R-A36G-07	0.290571701
TCGA-KK-A8II-01A-11R-A36G-07	0.391115769
TCGA-KK-A8IJ-01A-11R-A352-07	0.301156062
TCGA-KK-A8IK-01A-11R-A36G-07	0.427118306
TCGA-KK-A8IL-01A-11R-A36G-07	0.302750254
TCGA-KK-A8IM-01A-11R-A36G-07	0.288094804
TCGA-KL-8323-01A-21R-2315-07	0.361400628
TCGA-KL-8324-01A-11R-2315-07	0.325834329
TCGA-KL-8324-11A-01R-2315-07	0.171443327
TCGA-KL-8325-01A-11R-2315-07	0.396979853
TCGA-KL-8326-01A-11R-2315-07	0.345752627
TCGA-KL-8326-11A-01R-2315-07	0.199674945
TCGA-KL-8327-01A-11R-2315-07	0.360169115
TCGA-KL-8328-01A-11R-2315-07	0.407235115
TCGA-KL-8329-01A-11R-2315-07	0.347363063
TCGA-KL-8329-11A-01R-2315-07	0.206013796
TCGA-KL-8330-01A-11R-2315-07	0.378208443
TCGA-KL-8331-01A-11R-2315-07	0.376458803
TCGA-KL-8332-01A-11R-2315-07	0.312698731
TCGA-KL-8332-11A-01R-2315-07	0.269994292
TCGA-KL-8333-01A-11R-2315-07	0.281442279
TCGA-KL-8334-01A-11R-2315-07	0.349534035
TCGA-KL-8335-01A-11R-2315-07	0.344301044
TCGA-KL-8336-01A-11R-2315-07	0.397816429
TCGA-KL-8336-11A-01R-2315-07	0.109636976
TCGA-KL-8337-01A-11R-2315-07	0.35575068
TCGA-KL-8338-01A-11R-2315-07	0.356831009
TCGA-KL-8339-01A-11R-2315-07	0.451871998
TCGA-KL-8339-11A-01R-2315-07	0.229491698
TCGA-KL-8340-01A-11R-2315-07	0.335841502
TCGA-KL-8341-01A-11R-2315-07	0.449308245
TCGA-KL-8342-01A-11R-2315-07	0.322168689
TCGA-KL-8343-01A-11R-2315-07	0.343786728
TCGA-KL-8344-01A-11R-2315-07	0.236596977
TCGA-KL-8345-01A-11R-2315-07	0.378519996
TCGA-KL-8346-01A-11R-2315-07	0.353076333
TCGA-KM-8438-01A-11R-2315-07	0.35060823
TCGA-KM-8439-01A-11R-2315-07	0.391182646
TCGA-KM-8440-01A-11R-2315-07	0.395331384
TCGA-KM-8441-01A-11R-2315-07	0.335387639
TCGA-KM-8442-01A-11R-2315-07	0.2979082
TCGA-KM-8443-01A-11R-2315-07	0.374269337
